id,title,category,new_query,user_id,remaining_interaction_string,classification,preferences,target_count,targets,similarity_score,price,ranking,query
B00E4NQYGI,"JoJo Maman Bebe Baby-Boys Infant Plaid Shortalls, Red Check, 18-24 Months",Baby | Clothing | Baby Boys | Bottoms | Overalls,I'm interested in a baby boys' set of clothes that can help me with quick outfit changes.,A1A7CR72SBF8DX,B006DE5S2C|B0081IXTYM|B00117YHXM|B001E1XZAG,1,"The user shows a preference for handbag organizers and nursing bras, suggesting an interest in practical and functional accessories for personal organization and maternity needs.",-1,,-7.664941,,718677,I'm interested in a baby boys' overall that can help me with quick outfit changes during playdates.
B005GNNX28,Lilyette&reg; Enchantment Feather Lace Bra,"Women | Intimates | Bras | Clothing | Plus-Size | Everyday Bras | Lingerie, Sleep & Lounge","I'm interested in a women's bra that can help me with support during high-intensity workouts. Additionally, recommend a comfortable pair of pants and socks to go with it.",A2DKMSH8LLAANV,B00AF6ZLL2|B00AFONPL2|B001AOZVSQ,2,"The user has a preference for active base layers and active shorts, indicating a focus on functional and performance-oriented clothing.",3,women's bra that can help me with support during high-intensity workouts|comfortable pair of pants|socks,-6.4787416,,14611,I'm interested in a women's bra that can help me with support during high-intensity workouts and layering under activewear.
B004MXQY88,Rockport Men's Editorial Offices Plain Toe Oxford,Comfort Shoes | Shoes | R | Rockport | Men | Oxfords,I’m in need of men's oxfords shoes that are stylish and comfortable in size 7.5 M US.,A1VCR3YUQPC8Y7,B0057DI4M6|B000GHGDRQ|B002O3X59O|B001T0HUX0,-1,"The user has a strong preference for Rockport brand shoes, especially those that emphasize comfort and are suitable for casual or formal settings.",1,men's oxfords shoes that are stylish and comfortable in size 7.5 M US,-3.1449811,,9736,I’m in need of men's oxfords shoes that are stylish and comfortable in size 7.5 M US.
B003SODHO6,Oakley Fuel Cell Polished Clear/Matte Clear/Violet Iridium Lens Mens Sunglasses,O | Clothing | Sunglasses & Eyewear Accessories | Accessories | Sports Sunglasses | Oakley | Men | Sunglasses | Sports & Outdoors,Could you recommend a pair of men's sports sunglasses that are both functional and stylish?,A1QFSR33GV8KCG,B004M6UD46|B002IPI0WA|B005HFBFA2|B006GV446S,-1,"The user shows a unique interest in novelty and costume-related items, as well as band and music fan merchandise.",1,men's sports sunglasses,2.7428937,120,,Could you recommend a pair of men's sports sunglasses that are both functional and stylish for outdoor activities?
B0071KPDJU,Story Book Wig,"Wigs | Novelty, Costumes & More | Women | Costumes & Accessories",I'm interested in a women's wig that can help me with themed gatherings for various events.,A14BWLSY1UC41P,B008P6615O|B0064EZ2SQ|B0043WITKO|B004CNKJM0|B000NRRQ98|B00E1HUUGM|B00DW080ES|B00DRHX0T6|B001YUW5W6|B005CJ6IIW|B00APLQ17K|B00DR0UWU8|B007ZO9W1W|B003R9FS58|B002YZ1792|B00BXH3ZMO|B0082RY57M|B005QBA634|B00DR0YCTK|B0002TOZ1E|B004UUKVBO|B003VMHSM2|B00FQ10P5S|B0079WZXJU|B00FIULJQ6|B003VMO4II|B003H6DCBS|B00659Z3F2|B003VKX346|B0000863V8|B003ILBQV0|B006T52W0G|B006TQ2Q9W|B006W4KLIY|B001EEBGYA|B004TUI928|B0040X4Z36,0,"The user shows a unique preference for Renaissance and Gothic styles, as well as vintage and steampunk fashion elements.",1,women's wig for themed gatherings,-7.3040113,21.24,2011323,I'm interested in a women's wig that can help me with themed gatherings and creative expression for various events.
B005CAO8NS,Marmot Women's Jena Jacket,Women | Active & Performance | Clothing | Insulated | Coats & Jackets,Can you recommend me a set of clothes for women's outdoor activities in cold weather?,A1FHTQ9RBS63RE,B000WI35TI|B000NGCE14|B0016LEL02|B0002J4FL4,1,The user shows a preference for brands like Clarks and styles that emphasize comfort.,-1,,-6.5088816,,96265,Can you recommend me a women's jacket for outdoor activities in cold weather while traveling?
B00DYXLIDS,VIBRAM Fivefingers KSO Evo Men's Running Shoes,Shoes | Athletic | Vibram | Running | Men | V,Could you recommend a set of clothes for men's athletic running that are suitable for outdoor adventures?,A1ZY08GYVIKZFM,B00F8WXP7A|B00E3DIVJM|B00BCO98HY,1,"The user shows a unique interest in silk neckties and running shoes, indicating a blend of formal and athletic style preferences.",-1,,-0.6279807,,2795,Could you recommend a men's athletic running shoes that are suitable for outdoor adventures and casual outings?
B007RBD5IY,Under Armour Big Boys' Armour&reg; Fleece Storm Big Logo Pullover Hoodie,Big & Tall | Clothing | Hoodies | Boys | Men | Sports & Outdoors,Do you have a boys' set of clothes for outdoor activities?,A2W2OJYQVGEL4Y,B005FP3NWC|B007YT0ZGY|B003XI4D4A|B006SZ8KOE|B002NWDNT8,1,"The user shows a preference for brands like Sbicca and Dansko, and may favor specific color tones such as Aqua/Blue.",-1,,-6.9405894,49.99,90811,Do you have a boys' hoodie for outdoor activities during summer camps?
B004NNEZX8,Funtasma by Pleaser Women's Love Knee-High Boot,Women | Shoes | Fashion | Boot Shop | Boots,Can you recommend me a women's boot for fashion-forward styles?,A1LBXPSSVZVIM0,B001M5CSW0|B003NYI8RW|B00BOZOO0W,-1,"The user has a unique preference for retro and novelty fashion items, particularly those with a 60s and 70s theme.",1,women's boot for fashion-forward styles,-10.194157,,87614,Can you recommend me a women's boot for fashion-forward styles?
B006U49AAG,"Shut The Front Door! Funny Mens T-shirt, Hot Trendy Funny Statements Tee Shirt","Band & Music Fan | Shirts | Clothing | T-Shirts | Men | Novelty, Costumes & More | Novelty",Do you have any suggestions for a set of clothes that’s good for music festivals?,AMLF8ODTYT5QB,B00G7SI3MG|B00CYKNW5O|B0095ORD0W,1,"The user shows a preference for clothing that is versatile for both casual and night out occasions, as well as a taste for vintage or antique-style accessories.",-1,,-6.019528,13.95,678364,Do you have any suggestions for a men's T-shirt that’s good for music festivals and casual outings?
B004BPZ0NC,Smoky Mountain Kids Western Denver Rubber Sole Boots,Shoes | Boys | Boots,I want boys' boots that are suitable for outdoor adventures.,A2TMTX2OA34NKS,B00212P57S|B008BSWMFE|B00ENRLA8M|B000E7EQN6,0,The user shows a strong interest in novelty-themed clothing and accessories.,1,boys' boots suitable for outdoor adventures,-2.7301886,,201391,I want a boys' boots that are suitable for outdoor adventures and cultural events.
B007JEHD5A,Hunnt&reg; Long Cosplay Party Red Straight Wig 100cm,"Wigs | Costumes & Accessories | Boys | Novelty, Costumes & More | Girls",Do you have a cosplay wig for girls and boys that's good?,A37EOPO0W78MA5,B008K7NGWY|B007K3CFL2|B005GBXRDU,-1,"The user shows a preference for functional and versatile items, such as sun protection hats and comfortable sandals.",1,cosplay wig for girls and boys,-8.886552,9.69,14492,Do you have a cosplay wig for girls and boys that’s good for outdoor events?
B0061SHRVU,Buckle Rage Bronze Buck Hunter Deer Hunting Belt Buckle Bow Western Bronze One Size,"Women | Clothing | Accessories | Men | Novelty, Costumes & More | Novelty | Belt Buckles",Help me find a set of clothes that can handle themed gatherings for my pop culture-inspired costume.,A11AVI4YWX1MWL,B00BPPKBY4|B005F8E8PK|B001BZ49SW|B008QAE1YW,1,"The user shows a strong preference for themed and novelty T-shirts, particularly those related to pop culture icons like Batman and Doctor Who, as well as math-related humor.",-1,,-10.196269,9.98,17515,Help me find a unisex belt buckle that can handle themed gatherings and creative expression for my pop culture-inspired costume.
B006OW3O7Y,New Balance Women's W1340 Optimal Control Running Shoe,N | Women | New Balance | Shoes | Athletic | Running,I’m looking for a women's athletic running shoe that provides a trendy and fashionable design.,A1A7CPN6C6MPNK,B0033AGVNY|B007T4WRKQ|B004H0MSH2|B009SCQ4VU,-1,The user shows a strong preference for eco-friendly materials and sustainable fashion brands. They also favor bold patterns and unique designs that stand out.,1,women's athletic running shoe that provides a trendy and fashionable design,-9.66973,,3755,I’m looking for a women's athletic running shoe that provides a trendy and fashionable design for my seasonal workouts.
B0079MIKM2,"Child Economy Leather Full Sole Ballet Slipper,T1000C",Athletic | Shoes | Girls | Dance,I’d like to buy girls' athletic dance shoes that can transition seamlessly from dance classes to casual outings.,AQLMQHMCH2IVF,B00F4DREWA|B00DUFNMES|B006TSDR7K|B003GDIHJ4|B007724UQO|B00E1PZCDU|B003QHYCMG|B0009BCWCY|B005FTEBWO|B00386Y02C|B005ES0CTM|B009UZGJI8|B007MY4GY8|B0000A504H|B00768DDM6,0,"The user shows a strong preference for Mary Jane style shoes and sneakers, indicating a focus on comfort and versatility for children's footwear. There is also an interest in winter accessories and outerwear, such as scarves and jackets, suggesting a consideration for seasonal needs.",1,girls' athletic dance shoes that can transition seamlessly from dance classes to casual outings,-10.193826,12.85,874,I’d like to buy a girls' athletic dance shoes with the ability to transition seamlessly from dance classes to casual outings.
B00A1ZKFLI,Skechers Women's Groove Lite Oxford,Comfort Shoes | Women | Shoes | S | Skechers | Oxfords,What would you recommend for women's shoes that are good for long walks and fit well for plus sizes? I'm not sure about the specific wearing scene.,AFXO0FG9LNBQU,B004WPRHAA|B000G1WHCC|B00147XHYE|B000U5FZHS,3,"The user shows a preference for clothing items with unique embellishments, such as rhinestones, and has an interest in professional attire, as indicated by the purchase of a lab coat.",-1,,-10.193699,70,53629,What would you recommend for a women's shoes that are suitable for long walks and casual outings while accommodating a plus-size fit?
B00422MCVW,Tommy Hilfiger Men's Ranger Passcase Wallet,"Wallets, Card Cases & Money Organizers | Men | Accessories | Wallets | Band & Music Fan | Novelty, Costumes & More | Tommy Hilfiger | T",Could you recommend a wallet that’s convenient for travel? I'm not sure about the specific wearing scene.,AQLLMU26TYNRF,B00KFMLRM8|B007RWZHXO|B00CP3DWL4,3,The user shows a preference for products made of cotton and has an interest in travel-related accessories.,-1,,-10.025979,21.61,57,Could you recommend a wallet that fits my needs for casual outings and travel convenience?
B000OKTE1C,"P.W. Minor Women's Times Square Slip-On,Wicket,8 M US",Comfort Shoes | Women | Shoes | Loafers & Slip-Ons | P.W. Minor | P | Flats,I'm looking for women's loafers that provide comfort.,A1ZXZGWFNQFBG0,B002UXS1XS|B002SDSKVI|B000VUOGKO,-1,"The user shows a strong preference for the brand Clarks, as well as a general interest in comfort-oriented shoes.",1,women's loafers that provide comfort,-7.573137,,176044,I'm looking for women's loafers that provide comfort for all-day wear.
B0041KZOP6,Lacy Microfiber Knit Pocket Bra #769,"Everyday Bras | Women | Bras | Lingerie, Sleep & Lounge | Clothing | Intimates",Please suggest a set of clothes for intimate moments that is suitable for post-mastectomy needs.,AP2MURUT7QCAR,B00EOA8SK6|B0072B8016|B00EKV0BYK|B00DQJI4RS|B00474RYFO|B0002MB8DY|B001AEWOOK|B000BB3PFU|B005DF2X66|B0006JAMLM|B005MZIMHQ|B0008172S4|B000J4KK8O|B000FAJFG0|B000Y89B94|B001F0QNGO,1,"The user shows a preference for embroidered and tie-dye designs, as well as expandable waist features in pants, suggesting a desire for both style and comfort.",-1,,-10.195053,27.95,29198,Please suggest a lingerie set for intimate moments that provides a confidence boost and is suitable for post-mastectomy needs.
B007CVURJ4,Ever Pretty Trailing V-neck Ruffles Cross Back Bridesmaid Dress 09008,Women | Wedding | Clothing | Dresses | Bridesmaid Dresses | Special Occasion,I need a set of clothes that’s perfect for a formal reception.,A3GI4NJSHK9KWF,B004SZNIZ2|B00029R84A|B005M7KN1W,1,"The user shows a preference for fashion hoodies and sweatshirts, particularly those that are sporty or outdoorsy in style.",-1,,-10.144212,,1214,I need a dress that’s perfect for a family gathering and a formal reception.
B00ANKYFLM,"Vince Camuto Women's Tank Bodice Jumpsuit, Black, 8","Vince Camuto | Women | Clothing | Jumpsuits, Rompers & Overalls | V",Can you point me to a set of clothes that’s best for attending summer weddings?,A2BPXJMBCRQ4G6,B006UAJNYS|B0091DQRU4|B008QW04UA|B009AO2IP2|B0055NCF4Q,1,"The user shows a preference for stylish and versatile clothing items, such as blouses and shirt dresses, as well as comfortable and fashionable footwear.",-1,,-10.143328,,502449,Can you point me to a jumpsuit that’s best for attending summer weddings and casual outings?
B0066YKJBO,FLOSO&reg; Ladies/Womens Jeggings (Jean Look Leggings),Women | Socks & Hosiery | Clothing | Tights,What would you recommend for women's jeggings that are stylish and comfortable?,AEW5YLADIT98X,B00C2C18U0|B005TF1BMC|B001UZALR6|B004NT8PL0,-1,The user shows a preference for brands like COACH and styles that include platform sandals and booties.,1,women's jeggings that are stylish and comfortable,-10.194663,,147837,What would you recommend for women's jeggings that are stylish and comfortable?
B0055WZFQW,ASICS Kid's GEL-Galaxy 5 GS Running Shoe (Little Kid/Big Kid),Shoes | Athletic | Boys | ASICS | Running | Girls,Can you suggest a set of clothes that will help with outdoor adventures for girls?,A27E8ER7WCLUQ3,B00DULVRK8|B006RJ0US0|B007HGMK80|B004OWPFLE,1,The user shows a preference for the brand Aquatalia by Marvin K. and values comfort in their shoe choices.,-1,,-7.817552,,49594,Can you suggest a girls' shoes that will help with outdoor adventures and casual outings?
B001HS0BZS,ZYNC Z880 Heavy Weight Cotton T Shirt 6.0 oz (XSmall to 6XLarge) (25 Colors),T-Shirts | Shirts | Clothing | Men,Can you suggest a men's T-Shirt for layering on a winter trip?,A1ECAL8W6QHUL6,B0002FHIM6|B000783Q8I|B006IFDFT4|B002O3XBT8|B003XDKC3Q,0,"The user shows a preference for comfortable and casual clothing and footwear, as well as a liking for the Nautica brand.",1,men's T-Shirt for layering on a winter trip,-4.4398794,,44885,Can you suggest a men's T-Shirt that will help with layering for a winter trip?
B0047T7CZQ,FitFlop Women's Hooper Sandal,Comfort Shoes | F | Women | Shoes | FitFlop | Sandals,What would be the best women's sandals for comfort?,A200L19AMV64SX,B000F1L7GU|B004Y4EPB8|B001AZJRCG,-1,The user shows a strong preference for the Aerosoles brand and flat shoe styles.,1,women's sandals for comfort,-10.193277,,4225,What would be the best women's sandals for comfort and casual wear?
B005TCVYCC,Curvi Full Body Shaping Slip,"Women | Intimates | Plus-Size | Clothing | Shapewear | Control Slips | Lingerie, Sleep & Lounge",Could you recommend a shapewear that boosts confidence for family gatherings? I'm not sure about the specific wearing scene.,A1ZXX7U9DRLONE,B006IV0ULE|B0085F77T4|B000E69Z3S,3,"The user shows a strong preference for the UGG brand, particularly in the category of boots.",-1,,-9.85011,,1722,Please suggest a shapewear for enhancing confidence during family gatherings.
