id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
3386,Seu Jorge,"folk,brazilian,mpb,seen live,acoustic",0.0,4.0,151,714|966|1681|1760|2080,"I enjoy listening to artists like Coldplay, Robbie Williams, James Blunt, System of a Down, Damien Rice, Ana Carolina. I generally like alternative rock pop britpop british singer music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Robbie Williams, James Blunt, System of a Down, Damien Rice","I enjoy listening to artists like Coldplay, Robbie Williams, James Blunt, System of a Down, Damien Rice, Ana Carolina. I generally like alternative rock pop britpop british singer music. Can you recommend similar music artists I might enjoy?",1,3386|3387|3391|3392|3393,3386,0.7,1.0,0.9815441540827996,0,template_11,0,0.0,0.0
1459,Carrie Underwood,"country,pop,female vocalists,american idol,american",0.0,4.0,1511,386|456|461|464|466,"I enjoy listening to artists like Madonna, Lady Gaga, Muse, Mariah Carey, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Lady Gaga, Muse, Mariah Carey, Rihanna","I enjoy listening to artists like Madonna, Lady Gaga, Muse, Mariah Carey, Rihanna, Britney Spears. I generally like pop dance female vocalists electronic alternative music. Can you recommend similar music artists I might enjoy?",1,1459|2392|2977|4292|542|498|292,1459,0.8,1.0,0.9716140459636848,0,template_11,0,0.0,0.0
3300,Robots in Disguise,"electronic,british,electro,indie,female vocalists",0.0,4.0,1513,727|851|1090|1109|1231,"I enjoy listening to artists like Depeche Mode, The Cure, Placebo, Muse, System of a Down, The Killers. I generally like electronic new wave 80s post alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Depeche Mode, The Cure, Placebo, Muse, System of a Down","I enjoy listening to artists like Depeche Mode, The Cure, Placebo, Muse, System of a Down, The Killers. I generally like electronic new wave 80s post alternative music. Can you recommend similar music artists I might enjoy?",1,3300|3870|4609|4802,3300,0.95,1.0,0.9888852713809857,0,template_11,0,0.0,0.0
2469,Peter Gabriel,"progressive rock,rock,80s,pop,singer-songwriter",0.0,4.0,1514,877|900|997|1014|1061,"I enjoy listening to artists like Duran Duran, Hooverphonic, Goldfrapp, Moby, Camouflage, Electronic. I generally like 80s new wave pop trip hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Duran Duran, Hooverphonic, Goldfrapp, Moby, Camouflage","I enjoy listening to artists like Duran Duran, Hooverphonic, Goldfrapp, Moby, Camouflage, Electronic. I generally like 80s new wave pop trip hop music. Can you recommend similar music artists I might enjoy?",1,2469|3768|63|67|862|880|1001,2469,0.8,1.0,0.9641803458261541,0,template_11,0,0.0,0.0
6713,Aline Barros,"gospel,female vocalists,brazil,brazilian,brazilian music",0.0,4.0,1515,327|344|458|479|543,"I enjoy listening to artists like Lady Gaga, Robbie Williams, Michael Jackson, Whitney Houston, Mariah Carey, CÃÂ©line Dion. I generally like pop dance electronic female britpop rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Robbie Williams, Michael Jackson, Whitney Houston, Mariah Carey","I enjoy listening to artists like Lady Gaga, Robbie Williams, Michael Jackson, Whitney Houston, Mariah Carey, CÃÂ©line Dion. I generally like pop dance electronic female britpop rock music. Can you recommend similar music artists I might enjoy?",1,6713|288|2939|4491,6713,0.75,1.0,0.9941437273154117,0,template_11,0,0.0,0.0
701,Shakira,"pop,female vocalists,latin,rock,sexy",0.0,4.0,1516,3074|3173|3382|3462|3741,"I enjoy listening to artists like Robbie Williams, Michael Jackson, James Blunt, Bryan Adams, Ashlee Simpson, Black Eyed Peas. I generally like pop britpop rock british 80s dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Robbie Williams, Michael Jackson, James Blunt, Bryan Adams, Ashlee Simpson","I enjoy listening to artists like Robbie Williams, Michael Jackson, James Blunt, Bryan Adams, Ashlee Simpson, Black Eyed Peas. I generally like pop britpop rock british 80s dance music. Can you recommend similar music artists I might enjoy?",1,701|1243|2018|67|486|679,701,0.6,1.0,0.776161268289601,0,template_11,0,0.0,0.0
301,Alicia Keys,"soul,rnb,female vocalists,pop,singer-songwriter",0.0,4.0,1517,331|332|333|344|355,"I enjoy listening to artists like Keane, Kings of Leon, Brandy, Rihanna, Jordin Sparks, Kelly Clarkson. I generally like alternative indie britpop british rock rnb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Keane, Kings of Leon, Brandy, Rihanna, Jordin Sparks","I enjoy listening to artists like Keane, Kings of Leon, Brandy, Rihanna, Jordin Sparks, Kelly Clarkson. I generally like alternative indie britpop british rock rnb music. Can you recommend similar music artists I might enjoy?",1,301|468|1556|8067|903|55|2607,301,0.65,1.0,1.0,0,template_11,0,0.0,0.0
4079,Wilco,"indie,indie rock,alt-country,rock,alternative",0.0,4.0,1518,857|859|863|867|961,"I enjoy listening to artists like New Order, Radiohead, The Cure, Bright Eyes, Bob Dylan, Jeff Buckley. I generally like new wave 80s electronic alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: New Order, Radiohead, The Cure, Bright Eyes, Bob Dylan","I enjoy listening to artists like New Order, Radiohead, The Cure, Bright Eyes, Bob Dylan, Jeff Buckley. I generally like new wave 80s electronic alternative rock music. Can you recommend similar music artists I might enjoy?",1,4079|4541|6182|6728|8672|11598,4079,0.7,1.0,0.945782746047152,0,template_11,0,0.0,0.0
8155,Justin Nozuka,"acoustic,indie,singer-songwriter,folk,male vocalists",0.0,4.0,1519,687|693|704|779|816,"I enjoy listening to artists like Coldplay, Keane, Arctic Monkeys, The Killers, Britney Spears, The Saturdays. I generally like alternative rock indie britpop british pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Keane, Arctic Monkeys, The Killers, Britney Spears","I enjoy listening to artists like Coldplay, Keane, Arctic Monkeys, The Killers, Britney Spears, The Saturdays. I generally like alternative rock indie britpop british pop music. Can you recommend similar music artists I might enjoy?",1,8155|154|190|209|288|486|1048,8155,0.55,1.0,0.6655220523022862,0,template_11,0,0.0,0.0
2839,Automatic Loveletter,"rock,female vocalists,indie,pop rock,emo",0.0,4.0,152,412|458|461|466|481,"I enjoy listening to artists like Lily Allen, Yeah Yeah Yeahs, Oasis, Pixies, Aly & AJ, Plastiscines. I generally like pop female vocalists british indie rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lily Allen, Yeah Yeah Yeahs, Oasis, Pixies, Aly & AJ","I enjoy listening to artists like Lily Allen, Yeah Yeah Yeahs, Oasis, Pixies, Aly & AJ, Plastiscines. I generally like pop female vocalists british indie rock music. Can you recommend similar music artists I might enjoy?",1,2839|227|735|1244|1513|3400|1246,2839,0.0,0.0,0.0,1,template_11,0,0.0,0.0
203,Blur,"britpop,rock,alternative,british,indie",0.0,4.0,1520,532|689|720|903|961,"I enjoy listening to artists like Goldfrapp, Coldplay, Lady Gaga, Radiohead, The Cranberries, Muse. I generally like electronic female vocalists trip alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Goldfrapp, Coldplay, Lady Gaga, Radiohead, The Cranberries","I enjoy listening to artists like Goldfrapp, Coldplay, Lady Gaga, Radiohead, The Cranberries, Muse. I generally like electronic female vocalists trip alternative rock music. Can you recommend similar music artists I might enjoy?",1,203|418|444|533|1098|4980,203,0.4,1.0,0.8988898126139723,0,template_11,0,0.0,0.0
1470,Lifehouse,"alternative,rock,alternative rock,indie,pop",0.0,4.0,1521,461|466|470|498|524,"I enjoy listening to artists like Enrique Iglesias, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson, Christina Aguilera. I generally like dance latin pop male alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Enrique Iglesias, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson","I enjoy listening to artists like Enrique Iglesias, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson, Christina Aguilera. I generally like dance latin pop male alternative rock music. Can you recommend similar music artists I might enjoy?",1,1470|1673|1680|2020|3078|3871|4814,1470,0.7,1.0,0.9963348298737473,0,template_11,1,0.1,0.2890648263178879
2600,We Are Scientists,"indie,alternative,indie rock,rock,alternative rock",0.0,4.0,1522,230|234|436|440|493,"I enjoy listening to artists like Daft Punk, Pink Floyd, The Prodigy, Led Zeppelin, Soulwax, Pnau. I generally like electronic dance electronica house progressive rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Pink Floyd, The Prodigy, Led Zeppelin, Soulwax","I enjoy listening to artists like Daft Punk, Pink Floyd, The Prodigy, Led Zeppelin, Soulwax, Pnau. I generally like electronic dance electronica house progressive rock music. Can you recommend similar music artists I might enjoy?",1,2600|3686|4387|8678|65|959|7324,2600,0.4,1.0,0.9447176050778178,0,template_11,0,0.0,0.0
4198,The Suicide Machines,"punk,punk rock,hardcore,epic,ska punk",0.0,4.0,1524,534|562|603|857|886,"I enjoy listening to artists like The Faint, Madonna, Lady Gaga, Radiohead, Pink Floyd, System of a Down. I generally like electronic dance indie pop female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Faint, Madonna, Lady Gaga, Radiohead, Pink Floyd","I enjoy listening to artists like The Faint, Madonna, Lady Gaga, Radiohead, Pink Floyd, System of a Down. I generally like electronic dance indie pop female vocalists music. Can you recommend similar music artists I might enjoy?",1,4198|4208|4833|9485|10564|757,4198,0.65,1.0,0.8729806998765038,0,template_11,0,0.0,0.0
321,Jonas Brothers,"pop rock,pop,disney,rock,love",0.0,4.0,1525,357|386|466|502|544,"I enjoy listening to artists like Lady Gaga, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson, Christina Aguilera. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson","I enjoy listening to artists like Lady Gaga, OneRepublic, Rihanna, Britney Spears, Kelly Clarkson, Christina Aguilera. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,321|681|1453|686|701|1458,321,0.4,1.0,0.9176551163528843,0,template_11,0,0.0,0.0
1517,The Wombats,"indie,indie rock,british,britpop,rock",0.0,4.0,1527,2666|3247|3797|3859|3927,"I enjoy listening to artists like Lady Gaga, Beirut, Band of Horses, Kings of Leon, The Killers, Colbie Caillat. I generally like pop dance electronic female folk indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Beirut, Band of Horses, Kings of Leon, The Killers","I enjoy listening to artists like Lady Gaga, Beirut, Band of Horses, Kings of Leon, The Killers, Colbie Caillat. I generally like pop dance electronic female folk indie music. Can you recommend similar music artists I might enjoy?",1,1517|1988|2652|7663|10327|371,1517,1.0,1.0,1.0,0,template_11,0,0.0,0.0
1456,Far East Movement,"electronic,dance,hip-hop,pop,rap",0.0,4.0,1528,461|466|468|485|524,"I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Enrique Iglesias, Arctic Monkeys, Rihanna. I generally like pop dance electronic female vocalists latin music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Lady Gaga, Enrique Iglesias, Arctic Monkeys","I enjoy listening to artists like Kylie Minogue, Madonna, Lady Gaga, Enrique Iglesias, Arctic Monkeys, Rihanna. I generally like pop dance electronic female vocalists latin music. Can you recommend similar music artists I might enjoy?",1,1456|2094|2521|2543|2990|2548|543,1456,0.65,1.0,0.988263208789463,0,template_11,0,0.0,0.0
2006,Pain of Salvation,"progressive metal,progressive rock,progressive,prog metal,metal",0.0,4.0,153,1375|1376|1410|2374|2775,"I enjoy listening to artists like Kosheen, Radiohead, The Cure, Poets of the Fall, Muse, Band of Horses. I generally like trip hop electronic dance alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kosheen, Radiohead, The Cure, Poets of the Fall, Muse","I enjoy listening to artists like Kosheen, Radiohead, The Cure, Poets of the Fall, Muse, Band of Horses. I generally like trip hop electronic dance alternative rock music. Can you recommend similar music artists I might enjoy?",1,2006|2370|3405|3417|162,2006,0.65,1.0,0.8918244839311956,0,template_11,0,0.0,0.0
3444,Dead Kennedys,"punk,punk rock,hardcore punk,80s,hardcore",0.0,4.0,1530,720|732|857|982|1044,"I enjoy listening to artists like Coldplay, Gorillaz, Pink Floyd, Scorpions, Tears for Fears, System of a Down. I generally like alternative rock electronic indie progressive classic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Gorillaz, Pink Floyd, Scorpions, Tears for Fears","I enjoy listening to artists like Coldplay, Gorillaz, Pink Floyd, Scorpions, Tears for Fears, System of a Down. I generally like alternative rock electronic indie progressive classic music. Can you recommend similar music artists I might enjoy?",1,3444|4087|4155|4800|7324|1104,3444,1.0,1.0,1.0,0,template_11,0,0.0,0.0
3173,Ivete Sangalo,"axe,brazilian,brasil,pop,female vocalists",0.0,4.0,1532,333|340|349|425|523,"I enjoy listening to artists like Kylie Minogue, Lady Gaga, Duffy, Robbie Williams, Muse, Mariah Carey. I generally like pop dance electronic female soul vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Lady Gaga, Duffy, Robbie Williams, Muse","I enjoy listening to artists like Kylie Minogue, Lady Gaga, Duffy, Robbie Williams, Muse, Mariah Carey. I generally like pop dance electronic female soul vocalists music. Can you recommend similar music artists I might enjoy?",1,3173|3200|5934|67|972|2521,3173,0.65,1.0,0.9316773459976881,0,template_11,0,0.0,0.0
3488,Corinne Bailey Rae,"soul,singer-songwriter,chillout,female vocalists,jazz",0.0,4.0,1533,300|301|332|342|344,"I enjoy listening to artists like Kylie Minogue, Madonna, Sade, Gorillaz, Lady Gaga, Duffy. I generally like pop dance electronic female vocalists soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Madonna, Sade, Gorillaz, Lady Gaga","I enjoy listening to artists like Kylie Minogue, Madonna, Sade, Gorillaz, Lady Gaga, Duffy. I generally like pop dance electronic female vocalists soul music. Can you recommend similar music artists I might enjoy?",1,3488|4696|5150|5767|257|8991,3488,0.7,1.0,0.8915118586415695,0,template_11,0,0.0,0.0
